Account_ID,Customer_Age,Annual_Income_USD,Credit_Score,Offer_Type,Discount_Percent,Credit_Limit_USD,Avg_Monthly_Spend_USD,Campaign_Cost_USD,Profit_Margin_Percent,Campaign_Channel,Region,Customer_Segment,Accepted_Offer,Retained_6_Months,Campaign_Date
ACC1000196,62,89620.79,733,Low Interest,23.73,25229.58,6858.9,30.3,30.38,SMS,Asia Pacific,SME,1,1,2025-12-18
ACC1000197,45,56779.63,797,Dining Rewards,7.67,34503.95,3861.23,147.27,12.96,Phone Call,Middle East,SME,1,1,2024-08-04
ACC1000198,59,86384.46,808,Dining Rewards,7.45,23456.73,3444.4,33.21,38.1,Phone Call,Middle East,HNI,0,1,2025-09-19
ACC1000199,54,71304.65,767,Dining Rewards,27.48,15238.79,5530.09,25.67,17.46,Phone Call,Asia Pacific,HNI,0,0,2025-11-06
ACC1000200,69,55621.07,652,Dining Rewards,9.94,17180.54,5321.59,82.71,12.17,SMS,North America,Affluent,0,1,2025-12-08
ACC1000201,48,122477.82,722,Dining Rewards,21.74,28073.17,749.65,58.11,14.89,Email,Middle East,Affluent,1,1,2025-12-19
ACC1000202,59,106151.66,730,Travel Rewards,16.41,39004.98,6754.89,38.53,23.32,SMS,Latin America,HNI,1,1,2026-01-29
ACC1000203,56,46698.51,632,Premium Lifestyle,24.28,10596.2,6289.01,82.83,20.67,Branch,Middle East,SME,1,1,2025-02-05
ACC1000204,36,64956.74,675,Dining Rewards,10.53,44805.5,4614.62,31.29,20.41,Email,Europe,HNI,1,1,2025-07-23
ACC1000205,52,85203.53,667,Travel Rewards,14.59,49432.38,3448.98,27.14,30.38,Social Media,Europe,HNI,1,0,2025-04-03
ACC1000206,51,49142.39,721,Cashback,25.61,5558.49,302.61,125.21,12.34,Branch,Europe,HNI,1,0,2025-07-25
ACC1000207,48,83129.24,718,Cashback,21.22,35801.9,2269.02,75.96,33.76,Email,Middle East,HNI,1,1,2025-12-30
ACC1000208,54,79025.56,706,Premium Lifestyle,20.76,12972.66,879.31,22.21,30.17,SMS,Latin America,Mass Market,1,1,2026-05-04
ACC1000209,67,88420.78,627,Cashback,18.07,29285.24,5192.68,122.87,34.53,Branch,Asia Pacific,Student,1,1,2024-07-07
ACC1000210,36,65472.8,659,Low Interest,5.11,34401.8,1253.21,101.74,39.71,Phone Call,Asia Pacific,Affluent,0,0,2025-08-07
ACC1000211,23,78791.39,816,Cashback,14.16,11419.57,329.01,52.55,27.86,Social Media,Latin America,Mass Market,0,1,2024-08-11
ACC1000212,59,83466.23,744,Cashback,31.23,1009.23,1266.66,64.57,18.28,Phone Call,Latin America,Mass Market,1,1,2025-12-03
ACC1000213,55,114227.36,677,Balance Transfer,19.37,1882.0,3007.96,13.8,38.82,Email,Europe,Affluent,1,1,2024-12-08
ACC1000214,66,80879.25,719,Balance Transfer,29.15,1882.32,6743.39,111.73,15.67,Social Media,North America,Affluent,1,1,2024-11-15
ACC1000215,67,30849.26,684,Cashback,8.61,4348.71,1916.88,16.46,24.85,Branch,Latin America,SME,1,1,2025-06-16
ACC1000216,55,97362.13,646,Balance Transfer,22.96,4160.07,6152.95,132.82,16.56,Branch,Europe,SME,1,0,2024-10-05
ACC1000217,36,97029.14,661,Low Interest,6.04,29557.53,6968.52,129.8,23.25,Phone Call,Latin America,HNI,1,0,2026-02-21
ACC1000218,23,126655.53,694,Balance Transfer,20.76,2599.64,6093.01,19.06,38.45,Phone Call,Asia Pacific,SME,1,1,2024-08-26
ACC1000219,60,55377.73,590,Balance Transfer,28.22,30494.25,6258.41,72.07,26.25,Email,Middle East,Mass Market,1,1,2024-12-10
ACC1000220,49,117046.97,766,Travel Rewards,8.95,12475.04,5528.58,145.91,14.19,SMS,Asia Pacific,Mass Market,1,1,2026-04-29
ACC1000221,61,143726.52,706,Travel Rewards,7.13,13465.19,2596.79,76.15,6.6,SMS,Europe,SME,1,1,2024-06-30
ACC1000222,21,32551.42,544,Cashback,23.68,24017.44,3187.53,76.4,25.68,SMS,North America,Student,1,1,2024-05-20
ACC1000223,69,65723.73,654,Low Interest,29.08,29030.38,3637.41,51.09,37.61,Branch,Latin America,HNI,1,1,2025-12-20
ACC1000224,61,78964.1,779,Cashback,31.4,29164.2,304.71,104.56,6.57,SMS,Asia Pacific,HNI,1,0,2024-10-16
ACC1000225,65,33668.98,588,Premium Lifestyle,17.33,45472.94,5026.83,95.11,15.83,Phone Call,North America,Affluent,0,1,2025-10-26
ACC1000226,25,79346.03,663,Dining Rewards,25.6,6609.89,2748.49,73.87,17.92,Branch,Europe,Student,1,1,2025-09-18
ACC1000227,40,68843.61,751,Cashback,14.63,37742.69,2947.46,100.45,27.63,Branch,Europe,Affluent,0,1,2024-12-23
ACC1000228,34,96246.43,713,Dining Rewards,23.38,43811.23,5095.41,26.88,36.59,SMS,North America,Mass Market,1,1,2026-02-24
ACC1000229,60,91763.09,755,Travel Rewards,20.97,22993.8,682.31,65.91,36.85,Social Media,Middle East,SME,0,1,2025-10-04
ACC1000230,45,100663.8,777,Dining Rewards,30.37,34932.15,3066.52,104.22,14.64,Phone Call,North America,Student,1,1,2024-10-18
ACC1000231,64,90842.05,729,Premium Lifestyle,30.73,45915.13,3073.8,54.64,25.38,Social Media,Latin America,HNI,1,1,2025-03-28
ACC1000232,56,92305.15,556,Balance Transfer,20.35,9115.79,4555.61,16.27,31.67,Branch,Latin America,Student,0,1,2025-04-27
ACC1000233,30,114309.26,783,Cashback,15.22,4513.88,2926.44,53.57,28.7,Branch,North America,Student,1,1,2024-07-26
ACC1000234,32,46854.68,708,Premium Lifestyle,10.02,48629.24,1676.56,146.84,23.62,Social Media,Middle East,HNI,1,1,2026-03-04
ACC1000235,66,72349.11,677,Cashback,9.8,2144.25,5317.87,74.19,15.12,Email,Europe,SME,0,0,2025-02-13
ACC1000236,62,60756.79,562,Balance Transfer,18.32,49748.04,3863.13,22.35,26.24,Email,Asia Pacific,SME,1,1,2025-12-23
ACC1000237,52,90868.74,577,Cashback,9.62,28131.86,3837.76,116.67,34.18,SMS,Latin America,SME,1,1,2025-01-19
ACC1000238,52,49198.17,733,Premium Lifestyle,20.22,34191.98,1721.76,126.3,24.07,Phone Call,Asia Pacific,Affluent,1,1,2026-02-20
ACC1000239,55,84732.0,678,Balance Transfer,11.22,39337.03,5168.59,52.07,16.4,Phone Call,Latin America,Mass Market,1,1,2025-07-11
ACC1000240,59,61040.69,693,Low Interest,19.27,27608.2,1671.47,144.96,36.83,Social Media,Latin America,HNI,0,1,2025-03-04
ACC1000241,32,54644.12,704,Dining Rewards,25.42,23872.32,337.78,145.75,38.22,Email,Europe,HNI,1,1,2025-12-19
ACC1000242,52,17255.65,695,Low Interest,19.74,26599.76,3982.71,71.77,26.2,Phone Call,Asia Pacific,Student,0,1,2025-10-04
ACC1000243,37,110818.69,679,Balance Transfer,27.94,29102.92,6696.73,38.07,8.82,Email,Latin America,Mass Market,1,1,2026-02-10
ACC1000244,69,44303.17,652,Dining Rewards,14.36,13546.33,312.45,146.01,12.73,Social Media,Asia Pacific,Mass Market,1,1,2024-12-23
ACC1000245,42,108723.38,756,Low Interest,25.78,7587.32,2165.83,60.22,33.16,Branch,North America,SME,1,1,2025-06-23
ACC1000246,50,103593.75,730,Low Interest,13.84,1701.45,5191.3,126.78,30.92,Phone Call,North America,Affluent,1,1,2025-07-23
ACC1000247,25,89001.76,729,Balance Transfer,31.53,35301.68,820.39,65.87,30.31,Social Media,Middle East,Student,1,1,2024-09-30
ACC1000248,51,69268.57,667,Premium Lifestyle,8.33,40603.53,6639.05,20.12,38.43,Phone Call,North America,Affluent,1,1,2024-12-04
ACC1000249,60,70906.58,602,Dining Rewards,9.36,35795.39,4701.3,39.56,35.22,Branch,Europe,HNI,1,1,2025-05-01
ACC1000250,47,76786.59,679,Low Interest,30.27,27900.04,1612.99,14.71,12.51,Phone Call,North America,Mass Market,1,1,2024-05-23
ACC1000251,51,75238.93,760,Premium Lifestyle,18.48,29707.37,4411.01,20.05,28.89,Branch,Europe,Affluent,1,1,2025-05-17
ACC1000252,44,90713.13,595,Dining Rewards,8.6,45922.79,5072.52,66.2,10.55,Branch,North America,SME,0,1,2025-09-11
ACC1000253,31,55292.68,607,Low Interest,8.08,10262.94,5502.81,110.11,25.77,Email,Europe,Mass Market,0,1,2025-08-30
ACC1000254,28,49246.5,767,Low Interest,8.06,18651.46,1965.71,127.98,15.97,Email,Europe,Student,0,1,2025-11-20
ACC1000255,33,18613.18,628,Premium Lifestyle,33.09,34081.86,900.56,15.92,24.76,Social Media,Middle East,HNI,0,0,2024-06-20
ACC1000256,30,62566.26,663,Low Interest,31.27,9957.55,2021.23,28.14,28.66,Phone Call,Latin America,Affluent,0,1,2024-09-07
ACC1000257,40,93473.13,772,Low Interest,6.45,18642.47,6701.92,80.06,20.15,Branch,Europe,Student,1,1,2024-07-09
ACC1000258,34,66408.24,719,Travel Rewards,21.56,21374.08,5065.61,61.96,35.44,Branch,Middle East,Affluent,1,1,2026-05-06
ACC1000259,56,104128.24,796,Cashback,13.86,7693.44,4596.31,113.4,16.05,Social Media,Latin America,HNI,1,1,2024-07-31
ACC1000260,60,149016.11,640,Balance Transfer,7.56,3107.34,4701.38,125.26,32.37,Social Media,North America,HNI,1,1,2025-07-24
ACC1000261,30,68142.0,640,Premium Lifestyle,19.79,20810.2,3763.47,93.32,5.35,Social Media,Middle East,SME,1,0,2026-05-08
ACC1000262,46,39575.62,766,Premium Lifestyle,28.22,38873.15,3696.94,146.64,9.39,Phone Call,Europe,Student,1,1,2026-03-18
ACC1000263,50,41203.6,671,Balance Transfer,18.07,17272.87,2458.45,113.46,12.81,Phone Call,Asia Pacific,HNI,1,1,2024-06-17
ACC1000264,36,104660.08,618,Balance Transfer,34.23,42505.98,262.81,135.8,32.41,Branch,Latin America,Student,0,1,2025-08-25
ACC1000265,42,84362.09,708,Dining Rewards,23.1,24196.64,512.04,104.03,25.38,SMS,Europe,SME,0,1,2025-07-27
ACC1000266,52,113758.4,780,Low Interest,21.84,39069.47,1514.37,111.59,26.69,SMS,Latin America,Mass Market,0,0,2025-11-29
ACC1000267,65,102103.47,703,Dining Rewards,9.92,32498.13,5688.04,142.64,16.81,Phone Call,Latin America,Student,1,1,2024-07-05
ACC1000268,51,65404.57,709,Premium Lifestyle,9.42,1384.24,4453.36,72.67,9.7,SMS,Latin America,Mass Market,0,0,2025-07-26
ACC1000269,35,88668.56,691,Travel Rewards,33.87,31424.52,6507.76,116.52,24.14,Branch,Middle East,HNI,1,1,2025-03-26
ACC1000270,23,68977.53,626,Cashback,11.28,3448.97,5921.18,147.37,32.76,Phone Call,North America,SME,1,1,2024-11-28
ACC1000271,26,83577.56,650,Low Interest,19.95,20927.03,6675.84,83.16,12.67,Email,Europe,Student,1,0,2026-04-11
ACC1000272,43,80691.19,660,Premium Lifestyle,34.44,10315.27,5568.91,137.11,38.03,SMS,North America,Student,0,1,2026-03-29
ACC1000273,22,72232.97,724,Dining Rewards,30.63,38881.36,2239.0,42.49,21.04,Social Media,Middle East,Student,1,0,2024-12-22
ACC1000274,42,84180.43,763,Premium Lifestyle,30.06,39436.62,2701.2,87.28,33.17,Email,Asia Pacific,SME,1,1,2024-12-10
ACC1000275,60,89087.15,742,Low Interest,7.86,22006.4,301.27,77.32,28.19,Social Media,Latin America,SME,0,0,2024-09-04
ACC1000276,47,74784.0,736,Cashback,20.38,24595.92,4484.56,22.7,6.14,Branch,North America,Affluent,1,1,2024-07-05
ACC1000277,46,110758.77,664,Premium Lifestyle,12.53,28639.63,2574.19,101.93,13.41,Social Media,Europe,Mass Market,1,0,2026-04-18
ACC1000278,43,29211.87,701,Low Interest,6.17,2764.92,1309.03,131.35,14.89,Email,North America,Student,1,1,2024-08-30
ACC1000279,31,16996.77,801,Travel Rewards,14.79,42143.32,1092.32,70.21,36.63,Social Media,North America,Mass Market,0,1,2025-01-06
ACC1000280,34,71173.53,790,Dining Rewards,19.93,11029.33,4178.8,36.06,16.6,Email,Asia Pacific,HNI,1,1,2025-10-22
ACC1000281,47,15000.0,711,Dining Rewards,29.33,41955.47,2392.12,107.11,31.99,Phone Call,Europe,Affluent,1,1,2025-06-04
ACC1000282,69,21642.37,719,Balance Transfer,17.76,2840.98,982.28,117.18,5.0,Phone Call,Middle East,Affluent,1,1,2025-12-16
ACC1000283,57,49007.38,738,Travel Rewards,11.11,1494.44,3118.63,133.58,6.82,SMS,North America,SME,1,1,2025-11-22
ACC1000284,56,94989.38,727,Low Interest,17.68,15843.61,2344.54,109.77,33.59,Branch,Europe,Student,1,1,2024-12-30
ACC1000285,67,57074.69,785,Balance Transfer,22.72,33389.7,641.35,86.23,29.83,SMS,Europe,Student,1,1,2025-05-30
ACC1000286,29,98258.38,616,Premium Lifestyle,19.46,18723.8,6649.54,98.5,9.55,Social Media,Latin America,HNI,1,1,2025-01-19
ACC1000287,45,38827.14,689,Premium Lifestyle,10.41,5813.51,5644.27,27.08,9.38,Email,Latin America,HNI,1,1,2024-11-27
ACC1000288,54,58921.23,732,Premium Lifestyle,15.36,17444.91,6851.83,129.92,29.54,Branch,Europe,Mass Market,1,1,2025-07-27
ACC1000289,21,69512.95,582,Low Interest,20.2,19974.63,6355.35,12.25,32.38,Social Media,Middle East,HNI,1,1,2025-06-18
ACC1000290,53,73191.33,727,Premium Lifestyle,12.05,35538.68,5738.18,86.5,38.85,Phone Call,Asia Pacific,Student,1,1,2024-08-03
ACC1000291,47,43891.47,697,Dining Rewards,33.85,36006.13,6672.02,41.74,35.78,SMS,Latin America,Student,1,1,2025-01-22
ACC1000292,64,95804.37,676,Cashback,25.18,40037.39,1828.23,97.48,25.01,SMS,Latin America,SME,0,0,2025-03-21
ACC1000293,38,55116.46,670,Dining Rewards,10.61,1969.99,2795.71,36.8,19.41,Branch,Asia Pacific,HNI,0,0,2026-04-23
ACC1000294,48,54443.81,690,Cashback,28.51,15002.16,3086.09,105.96,16.64,Phone Call,Asia Pacific,Mass Market,1,1,2025-07-31
ACC1000295,24,58230.16,720,Balance Transfer,28.43,39478.17,4247.61,148.65,16.38,Email,Middle East,Student,1,1,2024-09-24
ACC1000296,28,75983.91,654,Dining Rewards,10.38,48563.15,881.79,66.5,30.83,SMS,Middle East,HNI,1,1,2025-03-31
ACC1000297,47,51085.72,702,Travel Rewards,23.16,26322.71,5207.11,98.3,24.24,SMS,Middle East,HNI,1,1,2024-06-06
ACC1000298,59,71501.1,656,Premium Lifestyle,25.87,23443.09,735.46,87.47,27.46,SMS,North America,Mass Market,0,1,2025-07-26
ACC1000299,47,110697.34,760,Dining Rewards,23.3,16332.46,1970.56,93.67,35.31,Phone Call,North America,SME,0,1,2024-10-19
ACC1000300,30,36119.29,730,Dining Rewards,33.17,1327.42,5428.88,97.53,18.07,SMS,North America,HNI,1,1,2025-11-17
ACC1000301,65,29066.77,730,Dining Rewards,18.51,47921.47,2853.34,127.57,11.6,Phone Call,Europe,Affluent,1,0,2024-06-02
ACC1000302,37,125988.97,699,Travel Rewards,14.81,44612.79,681.68,123.01,35.15,Branch,Asia Pacific,SME,1,1,2025-01-28
ACC1000303,47,75474.23,694,Balance Transfer,23.4,32246.72,1769.95,109.97,8.2,Social Media,Europe,HNI,1,0,2024-09-14
ACC1000304,52,45806.54,587,Low Interest,11.46,30257.69,4204.14,62.11,16.66,Social Media,Asia Pacific,Mass Market,0,0,2025-11-26
ACC1000305,56,77278.66,744,Low Interest,11.01,31222.4,5225.88,113.31,23.25,Email,Europe,Affluent,1,1,2026-03-13
ACC1000306,29,92929.58,664,Premium Lifestyle,15.01,43394.47,6415.27,130.38,6.23,Phone Call,Middle East,HNI,1,1,2025-12-14
ACC1000307,63,106640.0,726,Cashback,19.98,27216.25,1096.27,119.76,19.68,Phone Call,North America,HNI,1,1,2026-02-12
ACC1000308,33,75761.65,584,Balance Transfer,6.69,25063.69,6497.06,24.76,31.76,Email,Latin America,HNI,1,1,2025-04-30
ACC1000309,21,119631.81,705,Premium Lifestyle,33.28,37592.06,5071.9,125.71,20.62,Social Media,Middle East,Student,1,1,2025-07-17
ACC1000310,32,77988.17,600,Premium Lifestyle,21.07,18487.41,2541.15,126.0,32.63,Social Media,North America,Affluent,1,1,2024-09-09
ACC1000311,52,92072.38,773,Low Interest,16.21,14303.44,1699.31,54.61,36.62,Email,Middle East,SME,1,1,2025-04-27
ACC1000312,59,86024.45,681,Dining Rewards,25.31,42057.51,6025.47,114.77,20.37,Branch,Europe,Mass Market,1,1,2024-11-02
ACC1000313,57,122842.02,661,Premium Lifestyle,16.54,24979.45,3064.3,113.69,35.2,Phone Call,Asia Pacific,Student,1,1,2024-08-17
ACC1000314,50,66569.41,725,Cashback,15.63,6161.93,1634.29,82.69,26.27,SMS,North America,Mass Market,1,1,2024-12-03
ACC1000315,39,110965.06,652,Dining Rewards,22.16,49326.09,2961.68,115.54,35.5,Phone Call,North America,Mass Market,1,1,2026-05-10
ACC1000316,62,75013.36,622,Travel Rewards,17.36,43655.82,4456.79,84.55,9.04,Branch,Europe,Student,1,1,2025-09-07
ACC1000317,49,85638.53,697,Low Interest,20.37,6600.0,5377.13,105.05,32.05,Social Media,Middle East,Student,0,0,2025-06-11
ACC1000318,37,87565.94,751,Balance Transfer,17.24,44395.37,1631.11,110.05,35.85,SMS,Latin America,Mass Market,0,0,2024-11-04
ACC1000319,21,106923.43,694,Low Interest,11.1,7241.93,2070.01,84.42,22.87,Branch,Latin America,HNI,0,0,2025-07-14
ACC1000320,35,50998.84,696,Cashback,16.63,40373.35,6322.24,38.49,7.34,Social Media,Europe,Student,1,1,2024-09-22
ACC1000321,60,56798.99,712,Low Interest,16.26,40386.91,3090.96,149.61,24.57,SMS,Asia Pacific,Mass Market,1,1,2026-04-19
ACC1000322,34,56269.64,688,Premium Lifestyle,16.09,23747.69,5086.89,101.94,29.81,Social Media,Middle East,HNI,1,1,2025-08-31
ACC1000323,69,118385.84,616,Cashback,7.86,6080.25,435.74,91.34,19.91,Phone Call,Asia Pacific,Affluent,0,0,2026-01-13
ACC1000324,59,108788.9,746,Cashback,5.44,11154.87,5021.33,64.13,28.19,Phone Call,North America,Affluent,1,1,2024-08-08
ACC1000325,37,94178.09,612,Premium Lifestyle,17.99,38940.83,5982.84,85.83,31.54,Branch,North America,Mass Market,1,1,2025-07-25
ACC1000326,31,49570.98,660,Dining Rewards,14.41,12833.53,1582.9,69.48,36.77,SMS,Europe,SME,1,1,2024-09-21
ACC1000327,37,43791.25,714,Travel Rewards,18.32,23088.04,6713.64,70.35,24.23,Email,Middle East,Affluent,1,1,2026-04-30
ACC1000328,23,32339.8,766,Balance Transfer,13.09,10355.4,4893.02,40.62,25.84,SMS,Europe,HNI,1,1,2026-01-10
ACC1000329,35,70304.79,778,Travel Rewards,34.5,39548.71,5438.27,114.7,10.27,Branch,North America,HNI,1,1,2024-08-06
ACC1000330,42,85489.5,606,Travel Rewards,6.17,33675.52,2328.89,135.71,36.08,SMS,Middle East,HNI,0,1,2024-12-14
ACC1000331,60,54915.73,716,Travel Rewards,27.44,40822.97,4977.18,145.42,33.93,Email,North America,Affluent,1,1,2025-01-04
ACC1000332,47,86058.02,718,Cashback,34.93,12833.33,378.42,67.57,9.55,Social Media,Europe,SME,1,1,2024-10-19
ACC1000333,31,44047.96,766,Dining Rewards,8.98,26070.15,136.89,141.38,19.52,Email,Europe,HNI,0,0,2025-01-13
ACC1000334,24,128063.15,670,Cashback,16.68,12214.9,4218.28,139.95,37.52,SMS,Latin America,SME,1,1,2024-11-06
ACC1000335,25,108553.73,732,Cashback,26.45,30064.75,468.1,73.67,28.62,Email,Latin America,Student,0,1,2026-02-11
ACC1000336,43,81061.64,739,Dining Rewards,6.63,32568.58,6822.31,19.77,24.41,Branch,Middle East,Mass Market,1,1,2024-10-16
ACC1000337,21,91886.43,647,Low Interest,18.66,33720.27,5877.83,33.76,5.67,Branch,Europe,SME,1,1,2025-12-01
ACC1000338,63,15203.44,576,Cashback,25.57,45600.44,4509.32,143.49,35.86,Branch,Asia Pacific,Student,1,1,2025-04-27
ACC1000339,22,79533.31,745,Premium Lifestyle,22.79,18391.31,458.73,14.44,19.82,Email,North America,Student,1,1,2026-04-10
ACC1000340,36,100026.85,798,Low Interest,20.05,48833.16,4815.83,62.56,33.0,Phone Call,North America,Student,1,1,2024-08-24
ACC1000341,40,95648.0,638,Premium Lifestyle,23.09,31330.59,6591.34,118.63,9.48,Phone Call,North America,Mass Market,1,1,2025-07-03
ACC1000342,32,85292.01,718,Dining Rewards,33.14,5170.07,2760.62,19.94,12.38,Branch,Europe,Mass Market,1,1,2025-05-01
ACC1000343,58,111959.53,547,Travel Rewards,34.56,9135.07,889.58,11.22,10.45,Social Media,Middle East,SME,1,1,2026-01-15
ACC1000344,49,60383.91,678,Balance Transfer,12.69,18410.67,4750.56,18.76,12.37,Social Media,Latin America,SME,1,1,2025-12-05
ACC1000345,58,74056.82,649,Balance Transfer,14.07,28607.01,5646.25,29.2,25.32,Social Media,Latin America,SME,1,1,2026-01-18
ACC1000346,55,70177.88,762,Balance Transfer,34.53,20389.69,5034.79,49.47,17.73,Phone Call,North America,Mass Market,1,1,2026-04-12
ACC1000347,38,108884.21,740,Premium Lifestyle,30.87,16379.9,3812.36,127.62,39.63,Branch,Europe,Student,1,1,2025-06-03
ACC1000348,47,15000.0,819,Low Interest,24.68,28419.36,4840.57,102.13,9.1,SMS,Latin America,HNI,1,1,2024-10-09
ACC1000349,59,121886.66,683,Low Interest,8.78,10624.54,6664.97,34.57,24.87,Phone Call,Latin America,Mass Market,1,1,2025-10-16
ACC1000350,51,86816.63,695,Dining Rewards,32.97,37338.53,2027.97,28.43,34.91,Phone Call,Asia Pacific,HNI,1,1,2025-01-03
ACC1000351,23,88259.58,674,Dining Rewards,13.57,46429.07,6792.49,89.98,10.01,SMS,Latin America,Mass Market,1,0,2026-02-22
ACC1000352,23,65855.88,744,Cashback,26.88,29087.94,2429.78,148.39,5.88,Email,North America,Student,1,1,2025-03-04
ACC1000353,40,49842.43,646,Cashback,5.02,43662.78,5568.9,97.83,31.26,Social Media,Europe,SME,1,1,2024-05-27
ACC1000354,35,55911.31,644,Cashback,12.11,47476.64,6618.19,95.39,37.36,Branch,Middle East,SME,1,1,2025-12-12
ACC1000355,57,122730.58,687,Dining Rewards,9.63,24876.0,3066.9,93.57,39.98,Email,Latin America,HNI,0,1,2025-07-31
ACC1000356,50,135708.02,683,Premium Lifestyle,27.89,3227.17,4561.54,41.74,28.45,Phone Call,North America,HNI,1,1,2026-01-24
ACC1000357,43,32232.2,748,Balance Transfer,30.59,46490.79,6975.15,121.44,31.38,Social Media,Asia Pacific,Mass Market,1,1,2025-05-26
ACC1000358,32,57905.01,719,Balance Transfer,23.25,14771.44,1297.12,63.17,33.05,Branch,Europe,Affluent,1,1,2025-02-10
ACC1000359,63,40303.92,736,Premium Lifestyle,21.69,42968.18,5861.96,139.83,17.81,Phone Call,Europe,Mass Market,1,1,2024-11-28
ACC1000360,28,53435.03,744,Dining Rewards,15.35,2475.09,6734.3,103.5,37.66,Branch,Asia Pacific,Mass Market,1,1,2025-03-25
ACC1000361,39,56733.48,644,Dining Rewards,23.59,30381.75,3593.68,59.06,36.95,Branch,Europe,Student,1,1,2025-12-12
ACC1000362,52,15000.0,734,Balance Transfer,18.07,39929.56,2019.09,29.92,15.96,Branch,Middle East,SME,0,0,2025-11-21
ACC1000363,68,60946.98,630,Cashback,32.86,4028.61,737.29,32.79,25.83,Branch,Asia Pacific,Mass Market,1,1,2024-07-20
ACC1000364,45,82928.93,743,Travel Rewards,13.19,9682.43,2130.44,26.07,37.95,Social Media,Asia Pacific,HNI,0,1,2025-12-17
ACC1000365,61,46532.5,804,Dining Rewards,17.07,44344.76,6279.38,137.28,15.99,Email,Europe,Affluent,1,1,2025-10-18
ACC1000366,45,79426.23,704,Balance Transfer,23.11,43293.64,5775.21,34.27,22.0,Phone Call,North America,Affluent,1,1,2024-07-14
ACC1000367,66,33950.55,819,Premium Lifestyle,9.93,6712.57,3872.2,136.34,17.04,Email,North America,SME,1,1,2024-09-08
ACC1000368,38,131892.37,713,Travel Rewards,17.33,28468.41,6604.35,21.58,13.89,Phone Call,Latin America,Student,1,1,2025-03-15
ACC1000369,57,120491.82,736,Dining Rewards,5.97,33277.16,3772.81,24.46,11.04,SMS,Asia Pacific,HNI,1,1,2025-12-19
ACC1000370,48,73020.76,727,Premium Lifestyle,15.43,3467.13,464.08,106.88,21.03,Social Media,Middle East,SME,0,1,2025-08-30
ACC1000371,21,87479.3,652,Cashback,31.93,37513.8,627.44,135.42,32.79,Email,Europe,Affluent,1,1,2026-03-06
ACC1000372,46,83483.66,682,Balance Transfer,15.75,45731.73,4003.25,35.57,9.89,Email,North America,HNI,1,1,2025-02-24
ACC1000373,33,18907.75,676,Low Interest,32.98,6813.54,6542.87,105.74,23.61,Phone Call,Latin America,SME,1,1,2025-08-06
ACC1000374,40,97940.95,625,Low Interest,23.58,17273.38,6503.9,128.28,12.84,Phone Call,Asia Pacific,Affluent,1,1,2025-03-21
ACC1000375,63,77287.15,689,Balance Transfer,24.45,12342.52,4801.34,141.63,6.64,Email,Asia Pacific,Student,1,1,2025-09-14
ACC1000376,27,61043.49,682,Cashback,15.65,21245.45,4763.18,102.14,7.45,Social Media,Middle East,Student,1,1,2024-09-16
ACC1000377,36,39004.21,682,Balance Transfer,31.38,28294.99,1696.53,80.34,30.6,Social Media,North America,Affluent,0,1,2025-05-09
ACC1000378,28,73491.51,661,Low Interest,16.39,16512.75,2071.33,22.79,16.02,Branch,North America,Mass Market,1,1,2026-03-31
